representation,model,grouping,fold,group_level,bin,n,mean_pred,observed_rate
finbert_768,XGBoost,BlackConcentration,14,High,4,645,0.4252,0.1101
finbert_768,XGBoost,BlackConcentration,14,High,5,643,0.4767,0.1291
finbert_768,XGBoost,BlackConcentration,14,High,6,639,0.5283,0.1659
finbert_768,XGBoost,BlackConcentration,14,High,7,657,0.5837,0.2374
finbert_768,XGBoost,BlackConcentration,14,High,8,667,0.6502,0.2894
finbert_768,XGBoost,BlackConcentration,14,High,9,716,0.742,0.3561
finbert_pca50,Logistic,SES_group,1,Low,0,59,0.106,0.0508
finbert_pca50,Logistic,SES_group,1,Low,1,57,0.2161,0.0702
finbert_pca50,Logistic,SES_group,1,Low,2,57,0.2881,0.1228
finbert_pca50,Logistic,SES_group,1,Low,3,46,0.3679,0.0435
finbert_pca50,Logistic,SES_group,1,Low,4,45,0.433,0.0667
finbert_pca50,Logistic,SES_group,1,Low,5,49,0.4978,0.1633
finbert_pca50,Logistic,SES_group,1,Low,6,51,0.5602,0.1569
finbert_pca50,Logistic,SES_group,1,Low,7,48,0.6302,0.25
finbert_pca50,Logistic,SES_group,1,Low,8,51,0.7165,0.2941
finbert_pca50,Logistic,SES_group,1,Low,9,52,0.8191,0.2692
finbert_pca50,Logistic,SES_group,1,High,0,19,0.1233,0.1053
finbert_pca50,Logistic,SES_group,1,High,1,24,0.2145,0.125
finbert_pca50,Logistic,SES_group,1,High,2,14,0.2944,0.0714
finbert_pca50,Logistic,SES_group,1,High,3,27,0.3661,0.0741
finbert_pca50,Logistic,SES_group,1,High,4,24,0.4287,0.0833
finbert_pca50,Logistic,SES_group,1,High,5,16,0.4999,0.0625
finbert_pca50,Logistic,SES_group,1,High,6,19,0.565,0.3158
finbert_pca50,Logistic,SES_group,1,High,7,22,0.6267,0.2273
finbert_pca50,Logistic,SES_group,1,High,8,21,0.7117,0.2857
finbert_pca50,Logistic,SES_group,1,High,9,28,0.839,0.25
finbert_pca50,Logistic,BlackConcentration,1,Low,0,14,0.078,0.0
finbert_pca50,Logistic,BlackConcentration,1,Low,1,17,0.2109,0.0588
finbert_pca50,Logistic,BlackConcentration,1,Low,2,16,0.2821,0.125
finbert_pca50,Logistic,BlackConcentration,1,Low,3,16,0.3655,0.25
finbert_pca50,Logistic,BlackConcentration,1,Low,4,19,0.4303,0.2105
finbert_pca50,Logistic,BlackConcentration,1,Low,5,24,0.5011,0.125
finbert_pca50,Logistic,BlackConcentration,1,Low,6,17,0.5612,0.1765
finbert_pca50,Logistic,BlackConcentration,1,Low,7,23,0.6264,0.3043
finbert_pca50,Logistic,BlackConcentration,1,Low,8,18,0.7184,0.2778
finbert_pca50,Logistic,BlackConcentration,1,Low,9,16,0.8349,0.25
finbert_pca50,Logistic,BlackConcentration,1,High,0,52,0.1163,0.0385
finbert_pca50,Logistic,BlackConcentration,1,High,1,52,0.2126,0.0385
finbert_pca50,Logistic,BlackConcentration,1,High,2,44,0.29,0.0455
finbert_pca50,Logistic,BlackConcentration,1,High,3,44,0.367,0.0909
finbert_pca50,Logistic,BlackConcentration,1,High,4,45,0.4347,0.1111
finbert_pca50,Logistic,BlackConcentration,1,High,5,39,0.4998,0.1538
finbert_pca50,Logistic,BlackConcentration,1,High,6,42,0.5636,0.2619
finbert_pca50,Logistic,BlackConcentration,1,High,7,42,0.6308,0.1905
finbert_pca50,Logistic,BlackConcentration,1,High,8,52,0.7147,0.3269
finbert_pca50,Logistic,BlackConcentration,1,High,9,48,0.8285,0.2292
finbert_pca50,Logistic,SES_group,2,Low,0,65,0.1048,0.0
finbert_pca50,Logistic,SES_group,2,Low,1,55,0.1691,0.0182
finbert_pca50,Logistic,SES_group,2,Low,2,58,0.2201,0.069
finbert_pca50,Logistic,SES_group,2,Low,3,52,0.2752,0.0962
finbert_pca50,Logistic,SES_group,2,Low,4,54,0.3416,0.1111
finbert_pca50,Logistic,SES_group,2,Low,5,64,0.4069,0.0469
finbert_pca50,Logistic,SES_group,2,Low,6,59,0.4846,0.0508
finbert_pca50,Logistic,SES_group,2,Low,7,47,0.5723,0.1277
finbert_pca50,Logistic,SES_group,2,Low,8,57,0.6802,0.2281
finbert_pca50,Logistic,SES_group,2,Low,9,50,0.8058,0.22
finbert_pca50,Logistic,SES_group,2,High,0,16,0.1012,0.125
finbert_pca50,Logistic,SES_group,2,High,1,31,0.1706,0.0645
finbert_pca50,Logistic,SES_group,2,High,2,22,0.2209,0.1818
finbert_pca50,Logistic,SES_group,2,High,3,30,0.2792,0.1
finbert_pca50,Logistic,SES_group,2,High,4,26,0.3412,0.0385
finbert_pca50,Logistic,SES_group,2,High,5,19,0.4023,0.2105
finbert_pca50,Logistic,SES_group,2,High,6,30,0.4845,0.1667
finbert_pca50,Logistic,SES_group,2,High,7,27,0.5775,0.2222
finbert_pca50,Logistic,SES_group,2,High,8,28,0.6757,0.1429
finbert_pca50,Logistic,SES_group,2,High,9,34,0.8186,0.2941
finbert_pca50,Logistic,SES_group,3,Low,0,79,0.1318,0.0
finbert_pca50,Logistic,SES_group,3,Low,1,68,0.2245,0.0
finbert_pca50,Logistic,SES_group,3,Low,2,63,0.2811,0.0317
finbert_pca50,Logistic,SES_group,3,Low,3,58,0.348,0.0345
finbert_pca50,Logistic,SES_group,3,Low,4,53,0.414,0.0755
finbert_pca50,Logistic,SES_group,3,Low,5,60,0.4711,0.2333
finbert_pca50,Logistic,SES_group,3,Low,6,64,0.5415,0.1094
finbert_pca50,Logistic,SES_group,3,Low,7,57,0.6098,0.1404
finbert_pca50,Logistic,SES_group,3,Low,8,48,0.6874,0.1667
finbert_pca50,Logistic,SES_group,3,Low,9,56,0.8224,0.3393
finbert_pca50,Logistic,SES_group,3,High,0,21,0.1324,0.1429
finbert_pca50,Logistic,SES_group,3,High,1,28,0.2249,0.0714
finbert_pca50,Logistic,SES_group,3,High,2,19,0.2896,0.1053
finbert_pca50,Logistic,SES_group,3,High,3,26,0.3513,0.0769
finbert_pca50,Logistic,SES_group,3,High,4,30,0.4112,0.2
finbert_pca50,Logistic,SES_group,3,High,5,30,0.4699,0.1667
finbert_pca50,Logistic,SES_group,3,High,6,29,0.5354,0.1034
finbert_pca50,Logistic,SES_group,3,High,7,32,0.6106,0.1562
finbert_pca50,Logistic,SES_group,3,High,8,46,0.6926,0.3478
finbert_pca50,Logistic,SES_group,3,High,9,31,0.8132,0.4516
finbert_pca50,Logistic,SES_group,4,Low,0,97,0.1256,0.0103
finbert_pca50,Logistic,SES_group,4,Low,1,78,0.2111,0.0641
finbert_pca50,Logistic,SES_group,4,Low,2,82,0.2797,0.0854
finbert_pca50,Logistic,SES_group,4,Low,3,79,0.3455,0.0886
finbert_pca50,Logistic,SES_group,4,Low,4,92,0.4142,0.0978
finbert_pca50,Logistic,SES_group,4,Low,5,71,0.4843,0.2254
finbert_pca50,Logistic,SES_group,4,Low,6,90,0.551,0.1222
finbert_pca50,Logistic,SES_group,4,Low,7,86,0.6219,0.2558
finbert_pca50,Logistic,SES_group,4,Low,8,68,0.702,0.2059
finbert_pca50,Logistic,SES_group,4,Low,9,71,0.8171,0.2535
finbert_pca50,Logistic,SES_group,4,High,0,31,0.1306,0.0
finbert_pca50,Logistic,SES_group,4,High,1,50,0.2129,0.02
finbert_pca50,Logistic,SES_group,4,High,2,41,0.2758,0.0488
finbert_pca50,Logistic,SES_group,4,High,3,43,0.3486,0.0233
finbert_pca50,Logistic,SES_group,4,High,4,36,0.4172,0.0556
finbert_pca50,Logistic,SES_group,4,High,5,37,0.4824,0.1351
finbert_pca50,Logistic,SES_group,4,High,6,30,0.5489,0.2333
finbert_pca50,Logistic,SES_group,4,High,7,45,0.6288,0.1556
finbert_pca50,Logistic,SES_group,4,High,8,41,0.6983,0.2927
finbert_pca50,Logistic,SES_group,4,High,9,43,0.8153,0.4419
finbert_pca50,Logistic,BlackConcentration,4,Low,0,26,0.1303,0.0385
finbert_pca50,Logistic,BlackConcentration,4,Low,1,26,0.2103,0.1154
finbert_pca50,Logistic,BlackConcentration,4,Low,2,11,0.2741,0.1818
finbert_pca50,Logistic,BlackConcentration,4,Low,3,26,0.351,0.0769
finbert_pca50,Logistic,BlackConcentration,4,Low,4,23,0.4133,0.087
finbert_pca50,Logistic,BlackConcentration,4,Low,5,24,0.4841,0.125
finbert_pca50,Logistic,BlackConcentration,4,Low,6,26,0.5424,0.1923
finbert_pca50,Logistic,BlackConcentration,4,Low,7,29,0.6181,0.2414
finbert_pca50,Logistic,BlackConcentration,4,Low,8,35,0.7015,0.2286
finbert_pca50,Logistic,BlackConcentration,4,Low,9,23,0.8177,0.2609
finbert_pca50,Logistic,BlackConcentration,4,High,0,83,0.1249,0.0241
finbert_pca50,Logistic,BlackConcentration,4,High,1,81,0.2108,0.0494
finbert_pca50,Logistic,BlackConcentration,4,High,2,94,0.2809,0.0638
finbert_pca50,Logistic,BlackConcentration,4,High,3,84,0.3474,0.0714
finbert_pca50,Logistic,BlackConcentration,4,High,4,82,0.4182,0.0854
finbert_pca50,Logistic,BlackConcentration,4,High,5,87,0.4845,0.1839
finbert_pca50,Logistic,BlackConcentration,4,High,6,67,0.5508,0.1791
finbert_pca50,Logistic,BlackConcentration,4,High,7,83,0.6257,0.2048
finbert_pca50,Logistic,BlackConcentration,4,High,8,82,0.7059,0.2561
finbert_pca50,Logistic,BlackConcentration,4,High,9,98,0.8213,0.3673
finbert_pca50,Logistic,SES_group,5,Low,0,105,0.1433,0.0095
finbert_pca50,Logistic,SES_group,5,Low,1,95,0.2252,0.0632
finbert_pca50,Logistic,SES_group,5,Low,2,104,0.2934,0.0865
finbert_pca50,Logistic,SES_group,5,Low,3,91,0.3521,0.1429
finbert_pca50,Logistic,SES_group,5,Low,4,91,0.4106,0.0769
finbert_pca50,Logistic,SES_group,5,Low,5,81,0.4687,0.1481
finbert_pca50,Logistic,SES_group,5,Low,6,87,0.5352,0.1149
finbert_pca50,Logistic,SES_group,5,Low,7,103,0.6027,0.2524
finbert_pca50,Logistic,SES_group,5,Low,8,85,0.6795,0.2353
finbert_pca50,Logistic,SES_group,5,Low,9,68,0.7921,0.4412
finbert_pca50,Logistic,SES_group,5,High,0,33,0.1462,0.0
finbert_pca50,Logistic,SES_group,5,High,1,34,0.222,0.0882
finbert_pca50,Logistic,SES_group,5,High,2,34,0.2904,0.0294
finbert_pca50,Logistic,SES_group,5,High,3,44,0.3529,0.0909
finbert_pca50,Logistic,SES_group,5,High,4,40,0.4099,0.075
finbert_pca50,Logistic,SES_group,5,High,5,46,0.4682,0.1739
finbert_pca50,Logistic,SES_group,5,High,6,49,0.53,0.1224
finbert_pca50,Logistic,SES_group,5,High,7,38,0.6034,0.1842
finbert_pca50,Logistic,SES_group,5,High,8,46,0.6828,0.2391
finbert_pca50,Logistic,SES_group,5,High,9,66,0.8057,0.303
finbert_pca50,Logistic,BlackConcentration,5,Low,0,31,0.1436,0.0323
finbert_pca50,Logistic,BlackConcentration,5,Low,1,34,0.2258,0.0588
finbert_pca50,Logistic,BlackConcentration,5,Low,2,29,0.2925,0.069
finbert_pca50,Logistic,BlackConcentration,5,Low,3,29,0.3515,0.1034
finbert_pca50,Logistic,BlackConcentration,5,Low,4,27,0.4132,0.037
finbert_pca50,Logistic,BlackConcentration,5,Low,5,33,0.4669,0.1212
finbert_pca50,Logistic,BlackConcentration,5,Low,6,24,0.5322,0.0833
finbert_pca50,Logistic,BlackConcentration,5,Low,7,27,0.6013,0.2593
finbert_pca50,Logistic,BlackConcentration,5,Low,8,30,0.6791,0.2667
finbert_pca50,Logistic,BlackConcentration,5,Low,9,29,0.8032,0.4138
finbert_pca50,Logistic,BlackConcentration,5,High,0,93,0.1443,0.0
finbert_pca50,Logistic,BlackConcentration,5,High,1,85,0.225,0.0353
finbert_pca50,Logistic,BlackConcentration,5,High,2,97,0.2902,0.0412
finbert_pca50,Logistic,BlackConcentration,5,High,3,90,0.3494,0.0778
finbert_pca50,Logistic,BlackConcentration,5,High,4,90,0.4089,0.1
finbert_pca50,Logistic,BlackConcentration,5,High,5,90,0.47,0.1778
finbert_pca50,Logistic,BlackConcentration,5,High,6,96,0.5324,0.1146
finbert_pca50,Logistic,BlackConcentration,5,High,7,87,0.6015,0.2299
finbert_pca50,Logistic,BlackConcentration,5,High,8,89,0.6812,0.2921
finbert_pca50,Logistic,BlackConcentration,5,High,9,92,0.8008,0.4022
finbert_pca50,Logistic,SES_group,6,Low,0,118,0.1988,0.0424
finbert_pca50,Logistic,SES_group,6,Low,1,105,0.3024,0.0667
finbert_pca50,Logistic,SES_group,6,Low,2,91,0.3729,0.1209
finbert_pca50,Logistic,SES_group,6,Low,3,93,0.4348,0.086
finbert_pca50,Logistic,SES_group,6,Low,4,95,0.4889,0.1474
finbert_pca50,Logistic,SES_group,6,Low,5,104,0.5449,0.2019
finbert_pca50,Logistic,SES_group,6,Low,6,86,0.6009,0.1977
finbert_pca50,Logistic,SES_group,6,Low,7,84,0.6561,0.2381
finbert_pca50,Logistic,SES_group,6,Low,8,95,0.7264,0.3263
finbert_pca50,Logistic,SES_group,6,Low,9,88,0.8014,0.4545
finbert_pca50,Logistic,SES_group,6,High,0,37,0.2059,0.0541
finbert_pca50,Logistic,SES_group,6,High,1,46,0.3027,0.1304
finbert_pca50,Logistic,SES_group,6,High,2,49,0.374,0.0816
finbert_pca50,Logistic,SES_group,6,High,3,57,0.4366,0.1579
finbert_pca50,Logistic,SES_group,6,High,4,52,0.4908,0.2115
finbert_pca50,Logistic,SES_group,6,High,5,41,0.5418,0.2195
finbert_pca50,Logistic,SES_group,6,High,6,52,0.6032,0.3462
finbert_pca50,Logistic,SES_group,6,High,7,63,0.6555,0.1746
finbert_pca50,Logistic,SES_group,6,High,8,55,0.7245,0.3455
finbert_pca50,Logistic,SES_group,6,High,9,55,0.8255,0.2727
finbert_pca50,Logistic,BlackConcentration,6,Low,0,24,0.1959,0.0833
finbert_pca50,Logistic,BlackConcentration,6,Low,1,35,0.3068,0.0
finbert_pca50,Logistic,BlackConcentration,6,Low,2,36,0.3727,0.1111
finbert_pca50,Logistic,BlackConcentration,6,Low,3,42,0.4393,0.0952
finbert_pca50,Logistic,BlackConcentration,6,Low,4,39,0.4911,0.1538
finbert_pca50,Logistic,BlackConcentration,6,Low,5,44,0.5465,0.25
finbert_pca50,Logistic,BlackConcentration,6,Low,6,43,0.5974,0.186
finbert_pca50,Logistic,BlackConcentration,6,Low,7,35,0.6553,0.2
finbert_pca50,Logistic,BlackConcentration,6,Low,8,27,0.7291,0.2963
finbert_pca50,Logistic,BlackConcentration,6,Low,9,24,0.8281,0.4167
finbert_pca50,Logistic,BlackConcentration,6,High,0,113,0.2021,0.0265
finbert_pca50,Logistic,BlackConcentration,6,High,1,116,0.3031,0.1034
finbert_pca50,Logistic,BlackConcentration,6,High,2,93,0.3698,0.0968
finbert_pca50,Logistic,BlackConcentration,6,High,3,92,0.4377,0.0978
finbert_pca50,Logistic,BlackConcentration,6,High,4,91,0.4906,0.1209
finbert_pca50,Logistic,BlackConcentration,6,High,5,89,0.5423,0.2472
finbert_pca50,Logistic,BlackConcentration,6,High,6,93,0.6041,0.3011
finbert_pca50,Logistic,BlackConcentration,6,High,7,99,0.6574,0.2121
finbert_pca50,Logistic,BlackConcentration,6,High,8,112,0.722,0.3304
finbert_pca50,Logistic,BlackConcentration,6,High,9,104,0.8147,0.3846
finbert_pca50,Logistic,SES_group,7,Low,0,158,0.1712,0.0443
finbert_pca50,Logistic,SES_group,7,Low,1,132,0.251,0.0682
finbert_pca50,Logistic,SES_group,7,Low,2,129,0.3117,0.062
finbert_pca50,Logistic,SES_group,7,Low,3,112,0.3636,0.1339
finbert_pca50,Logistic,SES_group,7,Low,4,128,0.4154,0.1094
finbert_pca50,Logistic,SES_group,7,Low,5,118,0.466,0.1695
finbert_pca50,Logistic,SES_group,7,Low,6,112,0.5217,0.1518
finbert_pca50,Logistic,SES_group,7,Low,7,105,0.5885,0.181
finbert_pca50,Logistic,SES_group,7,Low,8,107,0.6709,0.2056
finbert_pca50,Logistic,SES_group,7,Low,9,110,0.7835,0.3636
finbert_pca50,Logistic,SES_group,7,High,0,53,0.1739,0.0755
finbert_pca50,Logistic,SES_group,7,High,1,59,0.2516,0.0
finbert_pca50,Logistic,SES_group,7,High,2,61,0.3103,0.0656
finbert_pca50,Logistic,SES_group,7,High,3,69,0.3619,0.1304
finbert_pca50,Logistic,SES_group,7,High,4,74,0.4112,0.0811
finbert_pca50,Logistic,SES_group,7,High,5,62,0.4691,0.0806
finbert_pca50,Logistic,SES_group,7,High,6,81,0.5252,0.1358
finbert_pca50,Logistic,SES_group,7,High,7,63,0.5868,0.2857
finbert_pca50,Logistic,SES_group,7,High,8,80,0.669,0.325
finbert_pca50,Logistic,SES_group,7,High,9,74,0.7907,0.3919
finbert_pca50,Logistic,BlackConcentration,7,Low,0,38,0.1734,0.0526
finbert_pca50,Logistic,BlackConcentration,7,Low,1,50,0.2506,0.06
finbert_pca50,Logistic,BlackConcentration,7,Low,2,36,0.3141,0.0278
finbert_pca50,Logistic,BlackConcentration,7,Low,3,34,0.3618,0.1765
finbert_pca50,Logistic,BlackConcentration,7,Low,4,39,0.4143,0.0769
finbert_pca50,Logistic,BlackConcentration,7,Low,5,42,0.4645,0.0714
finbert_pca50,Logistic,BlackConcentration,7,Low,6,51,0.5229,0.1569
finbert_pca50,Logistic,BlackConcentration,7,Low,7,46,0.5846,0.2391
finbert_pca50,Logistic,BlackConcentration,7,Low,8,43,0.6645,0.1628
finbert_pca50,Logistic,BlackConcentration,7,Low,9,49,0.781,0.4082
finbert_pca50,Logistic,BlackConcentration,7,High,0,127,0.1689,0.0787
finbert_pca50,Logistic,BlackConcentration,7,High,1,117,0.2526,0.0513
finbert_pca50,Logistic,BlackConcentration,7,High,2,129,0.3112,0.0388
finbert_pca50,Logistic,BlackConcentration,7,High,3,138,0.3632,0.0725
finbert_pca50,Logistic,BlackConcentration,7,High,4,131,0.4154,0.1374
finbert_pca50,Logistic,BlackConcentration,7,High,5,132,0.4668,0.1742
finbert_pca50,Logistic,BlackConcentration,7,High,6,117,0.5241,0.1197
finbert_pca50,Logistic,BlackConcentration,7,High,7,123,0.5894,0.2033
finbert_pca50,Logistic,BlackConcentration,7,High,8,129,0.6722,0.2713
finbert_pca50,Logistic,BlackConcentration,7,High,9,133,0.7838,0.3383
finbert_pca50,Logistic,SES_group,8,Low,0,200,0.1663,0.055
finbert_pca50,Logistic,SES_group,8,Low,1,191,0.2897,0.0995
finbert_pca50,Logistic,SES_group,8,Low,2,181,0.3688,0.0994
finbert_pca50,Logistic,SES_group,8,Low,3,159,0.4372,0.1195
finbert_pca50,Logistic,SES_group,8,Low,4,169,0.4981,0.1657
finbert_pca50,Logistic,SES_group,8,Low,5,170,0.554,0.2118
finbert_pca50,Logistic,SES_group,8,Low,6,167,0.6097,0.2156
finbert_pca50,Logistic,SES_group,8,Low,7,152,0.6694,0.2368
finbert_pca50,Logistic,SES_group,8,Low,8,166,0.7406,0.3012
finbert_pca50,Logistic,SES_group,8,Low,9,160,0.8299,0.3312
finbert_pca50,Logistic,SES_group,8,High,0,75,0.1701,0.0133
finbert_pca50,Logistic,SES_group,8,High,1,85,0.2898,0.0941
finbert_pca50,Logistic,SES_group,8,High,2,77,0.368,0.0519
finbert_pca50,Logistic,SES_group,8,High,3,83,0.4385,0.1325
finbert_pca50,Logistic,SES_group,8,High,4,83,0.4953,0.1928
finbert_pca50,Logistic,SES_group,8,High,5,78,0.5566,0.1538
finbert_pca50,Logistic,SES_group,8,High,6,89,0.6061,0.191
finbert_pca50,Logistic,SES_group,8,High,7,91,0.6728,0.2747
finbert_pca50,Logistic,SES_group,8,High,8,91,0.7381,0.2967
finbert_pca50,Logistic,SES_group,8,High,9,86,0.8362,0.4535
finbert_pca50,Logistic,BlackConcentration,8,Low,0,65,0.1648,0.0154
finbert_pca50,Logistic,BlackConcentration,8,Low,1,67,0.2894,0.0896
finbert_pca50,Logistic,BlackConcentration,8,Low,2,58,0.3734,0.1552
finbert_pca50,Logistic,BlackConcentration,8,Low,3,50,0.4342,0.18
finbert_pca50,Logistic,BlackConcentration,8,Low,4,60,0.4993,0.2333
finbert_pca50,Logistic,BlackConcentration,8,Low,5,52,0.5567,0.2308
finbert_pca50,Logistic,BlackConcentration,8,Low,6,48,0.6082,0.1875
finbert_pca50,Logistic,BlackConcentration,8,Low,7,61,0.6679,0.2131
finbert_pca50,Logistic,BlackConcentration,8,Low,8,43,0.7387,0.3023
finbert_pca50,Logistic,BlackConcentration,8,Low,9,51,0.8382,0.3725
finbert_pca50,Logistic,BlackConcentration,8,High,0,170,0.1652,0.0471
finbert_pca50,Logistic,BlackConcentration,8,High,1,167,0.2902,0.0958
finbert_pca50,Logistic,BlackConcentration,8,High,2,176,0.37,0.1023
finbert_pca50,Logistic,BlackConcentration,8,High,3,169,0.4382,0.1361
finbert_pca50,Logistic,BlackConcentration,8,High,4,179,0.4988,0.1508
finbert_pca50,Logistic,BlackConcentration,8,High,5,178,0.5538,0.2191
finbert_pca50,Logistic,BlackConcentration,8,High,6,192,0.6062,0.2188
finbert_pca50,Logistic,BlackConcentration,8,High,7,175,0.6709,0.2857
finbert_pca50,Logistic,BlackConcentration,8,High,8,203,0.7407,0.2611
finbert_pca50,Logistic,BlackConcentration,8,High,9,174,0.8338,0.4023
finbert_pca50,Logistic,SES_group,9,Low,0,315,0.13,0.0381
finbert_pca50,Logistic,SES_group,9,Low,1,291,0.2382,0.0412
finbert_pca50,Logistic,SES_group,9,Low,2,286,0.3105,0.0629
finbert_pca50,Logistic,SES_group,9,Low,3,266,0.3726,0.1053
finbert_pca50,Logistic,SES_group,9,Low,4,256,0.4296,0.1328
finbert_pca50,Logistic,SES_group,9,Low,5,244,0.4878,0.1393
finbert_pca50,Logistic,SES_group,9,Low,6,238,0.5472,0.1681
finbert_pca50,Logistic,SES_group,9,Low,7,242,0.6122,0.1942
finbert_pca50,Logistic,SES_group,9,Low,8,228,0.6953,0.2719
finbert_pca50,Logistic,SES_group,9,Low,9,229,0.8155,0.3755
finbert_pca50,Logistic,SES_group,9,High,0,116,0.138,0.0603
finbert_pca50,Logistic,SES_group,9,High,1,123,0.2346,0.0488
finbert_pca50,Logistic,SES_group,9,High,2,129,0.3098,0.0853
finbert_pca50,Logistic,SES_group,9,High,3,146,0.3723,0.1096
finbert_pca50,Logistic,SES_group,9,High,4,121,0.431,0.0992
finbert_pca50,Logistic,SES_group,9,High,5,154,0.4878,0.1234
finbert_pca50,Logistic,SES_group,9,High,6,159,0.5463,0.1761
finbert_pca50,Logistic,SES_group,9,High,7,150,0.6123,0.16
finbert_pca50,Logistic,SES_group,9,High,8,168,0.6944,0.2738
finbert_pca50,Logistic,SES_group,9,High,9,163,0.8161,0.3497
finbert_pca50,Logistic,BlackConcentration,9,Low,0,111,0.1364,0.018
finbert_pca50,Logistic,BlackConcentration,9,Low,1,102,0.2352,0.0392
finbert_pca50,Logistic,BlackConcentration,9,Low,2,97,0.31,0.0825
finbert_pca50,Logistic,BlackConcentration,9,Low,3,97,0.3729,0.0928
finbert_pca50,Logistic,BlackConcentration,9,Low,4,105,0.4291,0.1429
finbert_pca50,Logistic,BlackConcentration,9,Low,5,111,0.4876,0.1441
finbert_pca50,Logistic,BlackConcentration,9,Low,6,92,0.5488,0.1957
finbert_pca50,Logistic,BlackConcentration,9,Low,7,103,0.6173,0.1165
finbert_pca50,Logistic,BlackConcentration,9,Low,8,101,0.6992,0.2772
finbert_pca50,Logistic,BlackConcentration,9,Low,9,101,0.8178,0.3069
finbert_pca50,Logistic,BlackConcentration,9,High,0,270,0.1338,0.0593
finbert_pca50,Logistic,BlackConcentration,9,High,1,282,0.2384,0.0461
finbert_pca50,Logistic,BlackConcentration,9,High,2,273,0.3076,0.0623
finbert_pca50,Logistic,BlackConcentration,9,High,3,272,0.3727,0.0956
finbert_pca50,Logistic,BlackConcentration,9,High,4,254,0.4335,0.122
finbert_pca50,Logistic,BlackConcentration,9,High,5,261,0.4879,0.1303
finbert_pca50,Logistic,BlackConcentration,9,High,6,264,0.545,0.1818
finbert_pca50,Logistic,BlackConcentration,9,High,7,274,0.6109,0.2117
finbert_pca50,Logistic,BlackConcentration,9,High,8,287,0.696,0.2578
finbert_pca50,Logistic,BlackConcentration,9,High,9,278,0.8179,0.3417
finbert_pca50,Logistic,SES_group,10,Low,0,333,0.1552,0.03
finbert_pca50,Logistic,SES_group,10,Low,1,316,0.2464,0.0665
finbert_pca50,Logistic,SES_group,10,Low,2,257,0.3118,0.0623
finbert_pca50,Logistic,SES_group,10,Low,3,266,0.3627,0.094
finbert_pca50,Logistic,SES_group,10,Low,4,270,0.4191,0.0963
finbert_pca50,Logistic,SES_group,10,Low,5,274,0.4742,0.1898
finbert_pca50,Logistic,SES_group,10,Low,6,266,0.5294,0.1617
finbert_pca50,Logistic,SES_group,10,Low,7,259,0.5915,0.1931
finbert_pca50,Logistic,SES_group,10,Low,8,240,0.6638,0.2083
finbert_pca50,Logistic,SES_group,10,Low,9,230,0.7771,0.3435
finbert_pca50,Logistic,SES_group,10,High,0,115,0.1537,0.0435
finbert_pca50,Logistic,SES_group,10,High,1,110,0.2461,0.0545
finbert_pca50,Logistic,SES_group,10,High,2,139,0.313,0.1151
finbert_pca50,Logistic,SES_group,10,High,3,128,0.3653,0.1016
finbert_pca50,Logistic,SES_group,10,High,4,145,0.418,0.0828
finbert_pca50,Logistic,SES_group,10,High,5,128,0.4756,0.1172
finbert_pca50,Logistic,SES_group,10,High,6,142,0.5297,0.169
finbert_pca50,Logistic,SES_group,10,High,7,148,0.5936,0.1014
finbert_pca50,Logistic,SES_group,10,High,8,154,0.6665,0.2987
finbert_pca50,Logistic,SES_group,10,High,9,147,0.7781,0.3878
finbert_pca50,Logistic,BlackConcentration,10,Low,0,91,0.153,0.022
finbert_pca50,Logistic,BlackConcentration,10,Low,1,111,0.2423,0.0901
finbert_pca50,Logistic,BlackConcentration,10,Low,2,109,0.3107,0.1101
finbert_pca50,Logistic,BlackConcentration,10,Low,3,102,0.362,0.1078
finbert_pca50,Logistic,BlackConcentration,10,Low,4,110,0.4181,0.0636
